he_price_eur_kg,valve_failure_rate,mttr_hours,leak_rate_mbar_l_s,leak_class_idx,material_uhmwpe,valve_count,he_loss_kg_yr,he_loss_cost_eur,maint_cost_eur,total_cost_eur
241.51526544816943,0.03507607756811957,2.7922685472155973,1e-06,3,0,381,0.03617571995968892,8.73698860884291,74283.09507253818,74291.83206114703
131.7139488597294,0.03592551835516832,3.3704973214655656,1e-05,4,1,440,0.41777734336648636,55.027103638927,113402.6264739568,113457.65357759573
178.79748586838758,0.012479112791722296,4.246424432896864,1e-06,3,0,427,0.040543392185793094,7.249056591395836,31168.389258180818,31175.63831477221
128.642143200265,0.02455495269393675,8.876368693881048,1e-06,3,1,412,0.039119151242498255,5.032371456010285,83717.9695362311,83723.00190768711
196.09421895164542,0.026967620138011874,2.6043821070492057,1e-06,3,0,358,0.03399188384663684,6.665611913601303,53300.79354181233,53307.45915372593
146.12940774682426,0.02606683386835522,4.627042632809308,1e-05,4,1,391,0.37125213921885497,54.25085522879282,75680.74417242354,75734.99502765233
194.0820203494763,0.01716481644644913,5.892693764424491,1e-08,1,1,403,0.0003826460667652135,0.07426472171657324,53115.68543289693,53115.75969761865
205.16963879964345,0.03023331922372261,5.31498103167966,1e-05,4,1,405,0.3845450546896068,78.89696997285577,92605.06383055272,92683.96080052559
212.70308358119183,0.02000379989093218,5.4140362006216005,1e-07,2,0,444,0.004215753192152725,0.8967037035881373,54025.5909101128,54026.48761381639
128.5619259318025,0.021024848999483516,5.85352750723731,1e-09,0,1,469,4.453126682701867e-05,0.005725025427464508,75638.17427220952,75638.17999723495
247.4018078146483,0.007697332385782853,3.0311224571216453,1e-09,0,0,428,4.063834158201277e-05,0.010053999173979153,18469.472589438465,18469.482643437637
140.76196704328885,0.02515811975658391,9.3015797798578,1e-06,3,0,393,0.0373151127143248,5.252548666110396,67828.91160261603,67834.16415128214
121.93363484487972,0.01791670629142071,3.7837654403040215,1e-05,4,1,446,0.4234743071396657,51.635761532956444,57987.63271383298,58039.268475365934
178.90846578623038,0.0237182308968042,3.5408622099736444,1e-06,3,0,392,0.03722016331810513,6.659002315555119,53071.99877537821,53078.65777769377
156.04924463702434,0.021880909598436946,7.846810251095047,1e-06,3,1,331,0.03142825014870612,4.9043546959690385,58443.00888904489,58447.913243740855
225.12192669934467,0.02144749261331017,2.91832822803961,1e-05,4,0,372,0.3532117539371203,79.51571057917936,44549.09350044551,44628.60921102469
220.52549773542523,0.019634291420266528,4.694696448997408,1e-05,4,0,338,0.32092895922243725,70.77301847023996,39413.12028319948,39483.89330166972
150.02185202363728,0.026292797877283634,2.7867528057979465,1e-05,4,0,398,0.3778985969542309,56.693047392207774,58155.08142503559,58211.7744724278
260.6109923150811,0.01840885970491947,14.096298833413888,1e-09,0,1,404,3.8359556072741025e-05,0.009996921972883033,69309.00602181978,69309.01601874175
147.1694846842932,0.008358420644376134,12.687555351639466,1e-05,4,1,362,0.3437168143151547,50.58462644008821,27345.23351565036,27395.81814209045
173.6116375487548,0.024551644850991473,3.7854844485937527,1e-07,2,0,384,0.0036460568148347886,0.6329978942192647,54276.940112303,54277.57311019721
143.44806000338684,0.013527955800706891,5.1873498879224105,1e-06,3,0,367,0.03484642841261374,4.99865255383634,29974.588110782777,29979.586763336614
254.10092808577554,0.009405905258542882,4.010413140804662,1e-06,3,1,406,0.03854945486518032,9.795452258443035,27885.17514055662,27894.970592815065
134.11504441677562,0.011822053326859214,3.360180245114739,1e-06,3,0,384,0.03646056814834789,4.889910716676551,25749.16325507218,25754.053165788857
122.62851357330095,0.022266659034855366,4.246563682838295,1e-05,4,0,440,0.41777734336648636,51.231414621634784,57307.64700909108,57358.87842371272
